response_id,prolific_pid,start_date,end_date,duration_s,assigned_condition,endorser_gender,endorser_id,endorser_slider_q1,endorser_slider_q2,display_strength_q1,display_strength_q2,q2_variance_delta,trust_d1,trust_d2,trust_change,abs_change,q1_pair_id,q2_pair_id,q1_category,q2_category,q1_truth,q1_selected,q1_correct,q1_bonus,rt_d1,rt_d2,rt_outcome,gender_cond,accuracy_cond,strength_cond,outcome,cq1_correct,cq2_correct,cq3_correct,cq4_correct,cq5_correct,cq_score,cq_score_qualtrics,cq_perfect,manip_response,manip_correct,manip_missing,participant_gender,age,race,best_participant,changer,female_endorser,success,strong,trust_d1_centered,age_centered
R_6n7QBce5G7WOD6W,66ba1b5273949100f8de1c0e,2026-03-29T04:39:15Z,2026-03-29T04:46:23Z,428.0,W_correct_weak,Female,66ccca31c45aad520357f3fb,52.0,1.0,13.0,20.0,7.0,17.0,49.0,32.0,32.0,identical_woman_woman,misleading_woman_looks_better,Identical_WomanWoman_Bwins,ObviousFails_WomanLooksBetter,B,B,1,0.58,22.96,12.828,9.271,W,correct,weak,Success,1,1,1,1,1,5,5,1,Male,0,0,Male,23.0,American Indian,0,1,1,1,0,-25.6765,-22.3358
R_3mFpHfnLDAhct89,5ef6a78efb4a76195f7baa6d,2026-03-29T04:43:37Z,2026-03-29T04:49:28Z,351.0,M_correct_strong,Male,570521cfde5095001018a0c8,7.0,90.0,79.0,74.0,-5.0,77.0,21.0,-56.0,56.0,man_vs_man,unknown_woman_gk,ManVsMan_Awins,Unknown_WomanGK_ManWins,A,A,1,0.89,21.385,14.94,6.076,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Female,32.0,White,0,1,0,1,1,34.3235,-13.3358
R_3eQeDswtxDfnZVY,66d5d931d3a66fa93bdfddb9,2026-03-29T04:55:54Z,2026-03-29T04:58:52Z,178.0,M_correct_strong,Male,670d816961bebcb45b53b929,1.0,1.0,88.0,81.0,-7.0,100.0,40.0,-60.0,60.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,1.0,15.313,6.627,3.858,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Female,32.0,Black,0,1,0,1,1,57.3235,-13.3358
R_7hQNDV2IH2RQxwt,66611f308ccb44ab7f21984e,2026-03-29T04:59:35Z,2026-03-29T05:05:08Z,333.0,M_correct_weak,Male,665e680164927b18554b66ec,51.0,5.0,12.0,23.0,11.0,0.0,100.0,100.0,100.0,identical_woman_woman,misleading_woman_looks_better,Identical_WomanWoman_Bwins,ObviousFails_WomanLooksBetter,B,B,1,0.5,11.252,15.767,17.677,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Male,35.0,White,1,1,0,1,0,-42.6765,-10.3358
R_6Lp7208fY265m2S,66ae5acbee44afeef2f7cb05,2026-03-29T05:08:24Z,2026-03-29T05:13:13Z,289.0,M_incorrect_weak,Male,66956649d7179281d46fa6f2,48.0,5.0,13.0,10.0,-3.0,90.0,45.0,-45.0,45.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.05,6.057,4.86,4.084,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Male,50.0,White,0,1,0,0,0,47.3235,4.6642
R_7ithv5RW6ufEHUw,5e5e5b2488479216d9171d1b,2026-03-29T05:35:21Z,2026-03-29T05:39:53Z,272.0,W_incorrect_strong,Female,5d537c0cecc84200153075e9,4.0,4.0,84.0,89.0,5.0,20.0,10.0,-10.0,10.0,unknown_man_word,misleading_woman_looks_better,Unknown_ManWord_ManWins,ObviousFails_WomanLooksBetter,B,A,0,0.4,39.055,12.225,9.585,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,61.0,White,1,1,1,0,1,-22.6765,15.6642
R_5054c49Lle2Sbcd,666ce2f92aed5d69578ad8ba,2026-03-29T06:39:11Z,2026-03-29T06:45:39Z,387.0,M_incorrect_strong,Male,6745f39f437c441b19285a1a,4.0,4.0,84.0,77.0,-7.0,0.0,0.0,0.0,0.0,misleading_man_looks_better,dominant_woman_wins,ObviousFails_ManLooksBetter,Dominant_WomanWins,B,A,0,0.5,20.739,9.587,8.121,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,69.0,White,1,0,0,0,1,-42.6765,23.6642
R_629EWPhFJP2eXl4,62d488043c7590e53ee7683f,2026-03-29T07:00:31Z,2026-03-29T07:05:50Z,318.0,W_correct_strong,Female,6632944bbc110f7862810d5a,2.0,4.0,87.0,90.0,3.0,30.0,40.0,10.0,10.0,man_vs_man,dominant_woman_wins,ManVsMan_Awins,Dominant_WomanWins,A,A,1,0.65,22.636,14.114,6.827,W,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,24.0,Asian,0,1,1,1,1,-12.6765,-21.3358
R_7gXT9pAbRgXI2BO,5d62886927a84f00010fbbb4,2026-03-29T08:10:02Z,2026-03-29T08:17:42Z,459.0,W_incorrect_weak,Female,61496cada4d62f06804fa610,45.0,4.0,18.0,27.0,9.0,0.0,100.0,100.0,100.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.5,28.315,12.763,8.35,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,39.0,White,1,1,1,0,0,-42.6765,-6.3358
R_3s4ZOl2fAqV73br,67d440ccf6f3293d71c32e4d,2026-03-29T09:19:03Z,2026-03-29T09:34:53Z,949.0,M_correct_strong,Male,59e7477e3e4b5a00016aa4d2,4.0,1.0,84.0,90.0,6.0,60.0,75.0,15.0,15.0,man_vs_man,split_unknowns,ManVsMan_Awins,SplitUnknowns_ManWins,A,A,1,0.8,84.41,39.569,11.969,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,40.0,Black,0,1,0,1,1,17.3235,-5.3358
R_6iQV3unleZ6jBjX,6287922ffac7245513199fe4,2026-03-29T09:33:07Z,2026-03-29T09:39:28Z,381.0,W_correct_weak,Female,66db9db4324609f1a7231f49,57.0,1.0,21.0,31.0,10.0,21.0,28.0,7.0,7.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.6,18.813,11.82,5.78,W,correct,weak,Success,1,1,1,1,1,5,5,1,Male,0,0,Male,30.0,Black,0,1,1,1,0,-21.6765,-15.3358
R_7JCrK0iO1tBXQd0,63d1b87e756b5709b1e90ff3,2026-03-29T10:26:35Z,2026-03-29T10:30:38Z,242.0,W_incorrect_weak,Female,61496cada4d62f06804fa610,45.0,4.0,18.0,26.0,8.0,25.0,25.0,0.0,0.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.38,26.0,11.098,4.192,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,49.0,White,1,0,1,0,0,-17.6765,3.6642
R_1M6BWgDNYYFSKnm,649d257f5e8bfe6ee264e160,2026-03-29T10:27:51Z,2026-03-29T10:36:47Z,536.0,M_correct_weak,Male,60ec54c58f88686dadb1a0c9,53.0,6.0,15.0,10.0,-5.0,20.0,10.0,-10.0,10.0,split_unknowns,dominant_man_wins,SplitUnknowns_ManWins,Dominant_ManWins,B,B,1,0.6,18.41,6.338,4.726,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Male,35.0,White,1,1,0,1,0,-22.6765,-10.3358
R_5eDiESNMOIhXjbH,66491cdd1a4db900e216feb1,2026-03-29T10:41:24Z,2026-03-29T10:46:04Z,280.0,M_incorrect_strong,Male,6675f3ac3a5d0633257190c4,1.0,86.0,88.0,81.0,-7.0,100.0,100.0,0.0,0.0,misleading_woman_looks_better,man_vs_man,ObviousFails_WomanLooksBetter,ManVsMan_Awins,B,A,0,0.0,17.478,3.715,8.434,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,37.0,White,1,0,0,0,1,57.3235,-8.3358
R_3EE9TXu2LMPT38R,5dd332572a30ac340f93f299,2026-03-29T11:08:01Z,2026-03-29T11:25:11Z,1029.0,M_incorrect_weak,Male,5f2f03deec679e2cf4a992e6,46.0,6.0,16.0,27.0,11.0,20.0,10.0,-10.0,10.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.4,31.467,26.678,14.266,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,69.0,White,1,1,0,0,0,-22.6765,23.6642
R_1LIqtnulcCgWRcE,66a424e1e9201c36707e1ff4,2026-03-29T11:35:06Z,2026-03-29T11:39:53Z,287.0,W_incorrect_strong,Female,641386b1cb9a9c1e3569d4ee,3.0,2.0,85.0,76.0,-9.0,50.0,0.0,-50.0,50.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.25,43.704,11.518,10.026,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,38.0,White,1,1,1,0,1,7.3235,-7.3358
R_1k1tvbbpYH4mLWq,67de0c86edec4b1fb38789b8,2026-03-29T11:45:15Z,2026-03-29T11:51:44Z,389.0,W_correct_strong,Female,66200b032829f40f3664afdf,7.0,2.0,79.0,90.0,11.0,65.0,80.0,15.0,15.0,dominant_woman_wins,unknown_man_word,Dominant_WomanWins,Unknown_ManWord_ManWins,A,A,1,0.82,46.833,26.945,29.48,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,39.0,White,1,1,1,1,1,22.3235,-6.3358
R_1hWrlws2OHbdpdA,62951acd624dba0f4429d988,2026-03-29T12:34:58Z,2026-03-29T12:45:28Z,630.0,W_correct_strong,Female,67ddbba0fa5e1ce984f9fb87,1.0,93.0,88.0,81.0,-7.0,100.0,100.0,0.0,0.0,dominant_woman_wins,dominant_man_wins,Dominant_WomanWins,Dominant_ManWins,A,A,1,1.0,41.313,14.905,6.201,W,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,49.0,White,0,0,1,1,1,57.3235,3.6642
R_3GlB8SbDOSxIXsE,63cc90d2bed7edb18c3fd155,2026-03-29T12:53:43Z,2026-03-29T13:01:18Z,454.0,M_incorrect_weak,Male,66956649d7179281d46fa6f2,48.0,5.0,13.0,10.0,-3.0,0.0,50.0,50.0,50.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.5,38.298,46.621,33.413,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Non-binary,62.0,White,1,1,0,0,0,-42.6765,16.6642
R_6koz9POFlWGebIv,669bd78975f22207e8e90ac0,2026-03-29T13:17:55Z,2026-03-29T13:23:45Z,350.0,W_correct_weak,Female,66db9db4324609f1a7231f49,57.0,1.0,21.0,31.0,10.0,10.0,50.0,40.0,40.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.55,77.794,12.316,7.911,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,36.0,White,1,1,1,1,0,-32.6765,-9.3358
R_1kFkUiJntxmtBL0,582c83a0bbb67e0001e49ec1,2026-03-29T13:25:02Z,2026-03-29T13:33:04Z,481.0,W_incorrect_strong,Female,641386b1cb9a9c1e3569d4ee,3.0,2.0,85.0,74.0,-11.0,85.0,74.0,-11.0,11.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.08,42.765,23.166,12.04,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Male,69.0,White,0,1,1,0,1,42.3235,23.6642
R_33DtelbQ5MleM5p,66804d681dace18d3624cfa3,2026-03-29T14:08:50Z,2026-03-29T14:14:02Z,311.0,M_correct_weak,Male,5d951ede9b6f880018f63b6e,56.0,91.0,20.0,29.0,9.0,80.0,20.0,-60.0,60.0,split_unknowns,close_woman_wins,SplitUnknowns_ManWins,Close_WomanWins,B,B,1,0.9,30.706,19.386,11.374,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Male,47.0,White,0,1,0,1,0,37.3235,1.6642
R_76btqfecK03txHL,60abe580aa82f25a7acc9800,2026-03-29T14:17:03Z,2026-03-29T14:24:24Z,441.0,M_incorrect_strong,Male,5ee00b8630f30b34f2a5dc1c,6.0,4.0,80.0,71.0,-9.0,33.0,67.0,34.0,34.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.33,28.946,11.281,6.542,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,39.0,White,1,1,0,0,1,-9.6765,-6.3358
R_6CZkxOzRBvMjmc2,62b2c25fa2e87e7ed2da2b87,2026-03-29T14:33:14Z,2026-03-29T14:36:59Z,224.0,W_incorrect_weak,Female,63d5b810f3dbbd11e7e65870,48.0,98.0,13.0,10.0,-3.0,44.0,12.0,-32.0,32.0,misleading_woman_looks_better,close_woman_wins,ObviousFails_WomanLooksBetter,Close_WomanWins,B,A,0,0.28,13.946,5.934,2.096,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Male,33.0,Asian,0,1,1,0,0,1.3235,-12.3358
R_7v8XWJBzlk9OmFb,648646988a5170373da06a9e,2026-03-29T14:47:42Z,2026-03-29T14:55:13Z,450.0,W_correct_weak,Female,65e8ff784cc1b2fc71bc5368,49.0,5.0,12.0,21.0,9.0,0.0,0.0,0.0,0.0,close_woman_wins,misleading_woman_looks_better,Close_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.5,31.706,7.14,13.431,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,53.0,White,1,0,1,1,0,-42.6765,7.6642
R_6uJS02e6F6vu8l6,63114fcf2fc8f4d507560901,2026-03-29T15:05:12Z,2026-03-29T15:08:13Z,180.0,W_incorrect_weak,Female,558b20eefdf99b7dfdbac3c9,43.0,76.0,21.0,33.0,12.0,0.0,0.0,0.0,0.0,misleading_woman_looks_better,unknown_woman_gk,ObviousFails_WomanLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.5,11.638,7.92,5.748,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,39.0,White,1,0,1,0,0,-42.6765,-6.3358
R_1tF44F7FHycvmuJ,643d681fb11898ee6b771ccf,2026-03-29T15:09:18Z,2026-03-29T15:13:48Z,269.0,M_correct_weak,Male,66bffd8c97a80ac91e1087e0,55.0,1.0,18.0,13.0,-5.0,50.0,30.0,-20.0,20.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,B,1,0.75,20.093,11.148,5.493,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,52.0,White,1,1,0,1,0,7.3235,6.6642
R_6dmwh4haXAGcoNv,54f8b0cdfdf99b5396a7d0a2,2026-03-29T15:07:20Z,2026-03-29T15:15:22Z,482.0,W_correct_strong,Female,6632944bbc110f7862810d5a,2.0,4.0,87.0,75.0,-12.0,50.0,25.0,-25.0,25.0,man_vs_man,dominant_woman_wins,ManVsMan_Awins,Dominant_WomanWins,A,A,1,0.75,19.397,20.725,20.462,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,66.0,Hispanic,1,1,1,1,1,7.3235,20.6642
R_3mr7aAfmJuqr7tD,664170db77e2a8aff6b2bcc6,2026-03-29T15:10:51Z,2026-03-29T15:17:05Z,374.0,W_incorrect_strong,Female,65dca046786b41c22b4de4e6,1.0,4.0,88.0,79.0,-9.0,70.0,100.0,30.0,30.0,misleading_woman_looks_better,unknown_man_word,ObviousFails_WomanLooksBetter,Unknown_ManWord_ManWins,B,A,0,0.15,28.178,8.412,16.744,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,0,0,Male,35.0,White,0,1,1,0,1,27.3235,-10.3358
R_7ds7b3xtpUxvmJW,675758f40df8b09c8aa98ad0,2026-03-29T15:22:17Z,2026-03-29T15:30:04Z,467.0,M_incorrect_strong,Male,633f03bb432dc8f74ab3a896,7.0,12.0,79.0,86.0,7.0,50.0,0.0,-50.0,50.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.25,82.438,39.601,12.308,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,72.0,Asian,1,1,0,0,1,7.3235,26.6642
R_6o4zJV2ig7kvHz3,5c75ca60adfe110018010ed5,2026-03-29T15:38:34Z,2026-03-29T15:43:39Z,305.0,M_correct_strong,Male,559c3e07fdf99b32b55f2d8d,3.0,5.0,85.0,74.0,-11.0,10.0,12.0,2.0,2.0,dominant_woman_wins,misleading_woman_looks_better,Dominant_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.55,16.163,11.873,4.574,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,28.0,White,0,1,0,1,1,-32.6765,-17.3358
R_1xWehFUxp0wtFXv,64527892acde0fbd392a41d6,2026-03-29T15:49:10Z,2026-03-29T15:55:36Z,385.0,M_incorrect_weak,Male,673b834c1ca9feb154a86523,47.0,89.0,15.0,27.0,12.0,1.0,0.0,-1.0,1.0,split_unknowns,dominant_woman_wins,SplitUnknowns_ManWins,Dominant_WomanWins,B,A,0,0.49,50.573,13.645,18.979,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,68.0,Black,1,1,0,0,0,-41.6765,22.6642
R_7QXJDpgOKLcAEyj,6159d4026fd4e22c9f1179c1,2026-03-29T16:18:03Z,2026-03-29T16:23:17Z,313.0,W_incorrect_strong,Female,66d9d8108156d32cbe34ee6f,8.0,10.0,77.0,66.0,-11.0,40.0,21.0,-19.0,19.0,misleading_woman_looks_better,man_vs_man,ObviousFails_WomanLooksBetter,ManVsMan_Awins,B,A,0,0.3,31.896,12.723,17.253,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,45.0,White,1,1,1,0,1,-2.6765,-0.3358
R_3qOsQOXkflrWjSG,6722e544617b4f90a6cbc061,2026-03-29T16:25:02Z,2026-03-29T16:29:16Z,253.0,W_incorrect_weak,Female,558b20eefdf99b7dfdbac3c9,43.0,76.0,21.0,26.0,5.0,10.0,71.0,61.0,61.0,misleading_woman_looks_better,unknown_woman_gk,ObviousFails_WomanLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.45,13.52,10.56,3.673,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,25.0,Asian,1,1,1,0,0,-32.6765,-20.3358
R_7cU31auwtM6LdtL,677c358117d1ac70048fd3c6,2026-03-29T16:10:05Z,2026-03-29T16:32:01Z,1315.0,M_incorrect_weak,Male,612962f44f151ddfd0298c52,42.0,12.0,23.0,11.0,-12.0,5.0,25.0,20.0,20.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.47,19.953,28.369,5.478,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Male,61.0,White,0,1,0,0,0,-37.6765,15.6642
R_17Qo02ksFgX2vnw,5cb9ca6814b3cb0017e4f7dd,2026-03-29T16:37:11Z,2026-03-29T16:40:40Z,209.0,M_incorrect_strong,Male,63ecff07b619306f41db42fa,2.0,1.0,87.0,78.0,-9.0,41.0,0.0,-41.0,41.0,misleading_man_looks_better,dominant_woman_wins,ObviousFails_ManLooksBetter,Dominant_WomanWins,B,A,0,0.3,20.198,4.98,4.755,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,43.0,White,1,1,0,0,1,-1.6765,-2.3358
R_5D7punYaveRlDdD,5c0676a61a20110001ea1a24,2026-03-29T16:44:27Z,2026-03-29T16:55:04Z,637.0,M_correct_strong,Male,5e059d2bb1fb05fd1f841142,5.0,5.0,82.0,90.0,8.0,50.0,50.0,0.0,0.0,dominant_man_wins,misleading_woman_looks_better,Dominant_ManWins,ObviousFails_WomanLooksBetter,A,A,1,0.75,79.329,58.669,23.178,M,correct,strong,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,58.0,White,0,0,0,1,1,7.3235,12.6642
R_7oAN0cbxOiYRZon,5e408d408c3b932d74635ec1,2026-03-29T16:54:34Z,2026-03-29T16:57:58Z,203.0,W_correct_weak,Female,66db9db4324609f1a7231f49,57.0,1.0,21.0,33.0,12.0,10.0,20.0,10.0,10.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.55,17.201,8.08,6.64,W,correct,weak,Success,1,1,1,1,1,5,5,1,Male,0,0,Male,31.0,White,0,1,1,1,0,-32.6765,-14.3358
R_6m97V9uajQl4MZN,6409110921de1c850a685bf6,2026-03-29T16:50:25Z,2026-03-29T16:58:05Z,459.0,M_correct_weak,Male,5d951ede9b6f880018f63b6e,56.0,91.0,20.0,10.0,-10.0,76.0,98.0,22.0,22.0,split_unknowns,close_woman_wins,SplitUnknowns_ManWins,Close_WomanWins,B,B,1,0.88,31.672,10.322,16.24,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Female,39.0,Black,0,1,0,1,0,33.3235,-6.3358
R_1dijJT5FztPkta6,6629a94eb6a02c614f1279cc,2026-03-29T17:23:19Z,2026-03-29T17:29:16Z,356.0,W_correct_strong,Female,6632944bbc110f7862810d5a,2.0,4.0,87.0,90.0,3.0,100.0,100.0,0.0,0.0,man_vs_man,dominant_woman_wins,ManVsMan_Awins,Dominant_WomanWins,A,A,1,1.0,22.475,7.305,3.611,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,52.0,White,1,0,1,1,1,57.3235,6.6642
R_7Ld3EjkCoLOH7kp,5fb8b141a2e5dd63494c80f1,2026-03-29T17:36:47Z,2026-03-29T17:41:25Z,278.0,W_incorrect_weak,Female,671165ce01cd9c2699b90dc1,47.0,6.0,15.0,26.0,11.0,0.0,0.0,0.0,0.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.5,11.376,3.765,6.099,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,37.0,Hispanic,1,0,1,0,0,-42.6765,-8.3358
R_64HLsOKjThMDqkw,66293cef3c0a757dea883538,2026-03-29T18:15:17Z,2026-03-29T18:21:14Z,356.0,M_incorrect_strong,Male,66231fc6e1ecba676935943a,5.0,1.0,82.0,89.0,7.0,50.0,50.0,0.0,0.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.25,19.03,27.453,8.368,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,56.0,White,1,0,0,0,1,7.3235,10.6642
R_6Li4dw8GtBfqOw0,673bf98fb59b6d9e50a9080c,2026-03-29T18:07:53Z,2026-03-29T18:26:39Z,1125.0,W_correct_strong,Female,67ddbba0fa5e1ce984f9fb87,1.0,93.0,88.0,90.0,2.0,0.0,0.0,0.0,0.0,dominant_woman_wins,dominant_man_wins,Dominant_WomanWins,Dominant_ManWins,A,A,1,0.5,24.109,14.15,13.871,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,28.0,White,1,0,1,1,1,-42.6765,-17.3358
R_1yhQEac3OefXhRv,65614c86be0b8460a11d0b64,2026-03-29T18:30:25Z,2026-03-29T18:35:09Z,283.0,W_correct_weak,Female,662945728093113a43ab8077,55.0,75.0,18.0,13.0,-5.0,0.0,25.0,25.0,25.0,split_unknowns,unknown_woman_gk,SplitUnknowns_ManWins,Unknown_WomanGK_ManWins,B,B,1,0.5,23.234,19.408,5.08,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,32.0,White,1,1,1,1,0,-42.6765,-13.3358
R_7oHIVB5O1OKWp6d,5af23d2c5847970001e34be4,2026-03-29T18:31:56Z,2026-03-29T18:38:32Z,395.0,W_incorrect_strong,Female,641386b1cb9a9c1e3569d4ee,3.0,2.0,85.0,90.0,5.0,39.0,0.0,-39.0,39.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.3,27.352,10.606,7.544,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,58.0,White,1,1,1,0,1,-3.6765,12.6642
R_31paEqWldWdxT6b,6776f1e4b568c14c86e66cd9,2026-03-29T18:37:07Z,2026-03-29T18:43:03Z,356.0,M_correct_strong,Male,5c3a865019ceb400010c914a,2.0,2.0,87.0,90.0,3.0,25.0,25.0,0.0,0.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.63,16.088,14.154,10.814,M,correct,strong,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,64.0,White,0,0,0,1,1,-17.6765,18.6642
R_6jQaFw7aVcQsGob,5ce3b2031497a8001684691f,2026-03-29T18:56:53Z,2026-03-29T19:00:52Z,238.0,M_correct_weak,Male,6750f7eb7c60e2b2c22aeaea,57.0,5.0,21.0,15.0,-6.0,5.0,11.0,6.0,6.0,split_unknowns,misleading_woman_looks_better,SplitUnknowns_ManWins,ObviousFails_WomanLooksBetter,B,B,1,0.53,24.076,36.849,7.714,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Male,29.0,Asian,0,1,0,1,0,-37.6765,-16.3358
R_5lAcUBUWTNaRitf,6632baca722ad82b9522bfcb,2026-03-29T19:06:50Z,2026-03-29T19:14:12Z,441.0,M_incorrect_weak,Male,673b834c1ca9feb154a86523,47.0,89.0,15.0,24.0,9.0,10.0,5.0,-5.0,5.0,split_unknowns,dominant_woman_wins,SplitUnknowns_ManWins,Dominant_WomanWins,B,A,0,0.45,17.867,9.102,4.421,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,0,0,Female,24.0,Asian,0,1,0,0,0,-32.6765,-21.3358
R_7PzcHU7Q4C2ghHt,66e5e0262fb2c24edceb8e26,2026-03-29T19:16:17Z,2026-03-29T19:25:02Z,525.0,W_correct_strong,Female,66200b032829f40f3664afdf,7.0,2.0,79.0,70.0,-9.0,75.0,15.0,-60.0,60.0,dominant_woman_wins,unknown_man_word,Dominant_WomanWins,Unknown_ManWord_ManWins,A,A,1,0.88,13.319,11.436,2.853,W,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,37.0,White,0,1,1,1,1,32.3235,-8.3358
R_1tca8YRJEfBujXK,63ea5b695d3f16b10c21a530,2026-03-29T19:01:55Z,2026-03-29T19:26:00Z,1444.0,W_correct_weak,Female,652ecb92078fe073ab29b920,54.0,1.0,16.0,26.0,10.0,40.0,40.0,0.0,0.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.7,186.947,34.729,107.338,W,correct,weak,Success,1,1,1,1,1,5,5,1,Male,0,0,Male,48.0,Hispanic,0,0,1,1,0,-2.6765,2.6642
R_1o53aBg7Uvn6PUR,5e76d2652d882b2481d65066,2026-03-29T19:22:08Z,2026-03-29T19:30:28Z,499.0,M_incorrect_weak,Male,612962f44f151ddfd0298c52,42.0,12.0,23.0,29.0,6.0,10.0,10.0,0.0,0.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.45,17.381,19.339,3.921,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,26.0,Asian,1,0,0,0,0,-32.6765,-19.3358
